"","Date","Equity","mCl","sdCl","hits","num_tws","num_rts"
"327",1991-06-01,"AMD",-0.00556130054597104,0.0254294819983525,NA,NA,NA
"328",1991-07-01,"AMD",-0.00261680182690712,0.040259718205579,NA,NA,NA
"329",1991-08-01,"AMD",0.00518794474011882,0.0265316903855831,NA,NA,NA
"330",1991-09-01,"AMD",-0.0133463250818143,0.0308439373982126,NA,NA,NA
"331",1991-10-01,"AMD",0.014444319323828,0.04613343941724,NA,NA,NA
"332",1991-11-01,"AMD",0.0066299534491913,0.0353410271810534,NA,NA,NA
"333",1991-12-01,"AMD",0.0099078589334948,0.0335323854747642,NA,NA,NA
"334",1992-01-01,"AMD",0.00421126856817164,0.0394241052843166,NA,NA,NA
"335",1992-02-01,"AMD",-0.000977696214643831,0.0302303846895951,NA,NA,NA
"336",1992-03-01,"AMD",-0.00107470667830736,0.0324944943248772,NA,NA,NA
"337",1992-04-01,"AMD",0.0010678251137033,0.0390608881313806,NA,NA,NA
"338",1992-05-01,"AMD",-0.00553982961251409,0.0400827597774831,NA,NA,NA
"339",1992-06-01,"AMD",-0.0218104150198306,0.0856244039289839,NA,NA,NA
"340",1992-07-01,"AMD",0.00125496920122309,0.0347204866813675,NA,NA,NA
"341",1992-08-01,"AMD",0.006788896911485,0.0318654905930652,NA,NA,NA
"342",1992-09-01,"AMD",0.00541082811646122,0.0295782138095915,NA,NA,NA
"343",1992-10-01,"AMD",0.0180657138308961,0.0328286361224796,NA,NA,NA
"344",1992-11-01,"AMD",0.00445736840523083,0.0306829417506558,NA,NA,NA
"345",1992-12-01,"AMD",0.00121312462844899,0.0347231701177483,NA,NA,NA
"346",1993-01-01,"AMD",0.00206293863017325,0.0285653476791954,NA,NA,NA
"347",1993-02-01,"AMD",0.00837429105156018,0.0334586991885694,NA,NA,NA
"348",1993-03-01,"AMD",0.00263171045508001,0.0205163302921803,NA,NA,NA
"349",1993-04-01,"AMD",0.010845827916033,0.0515835008849937,NA,NA,NA
"350",1993-05-01,"AMD",0.00111393391442554,0.0221755463810012,NA,NA,NA
"351",1993-06-01,"AMD",-0.00702214295246953,0.0438440005666041,NA,NA,NA
"352",1993-07-01,"AMD",3.47678952980284e-05,0.0239644017095898,NA,NA,NA
"353",1993-08-01,"AMD",0.0141938228373902,0.0232276734861647,NA,NA,NA
"354",1993-09-01,"AMD",-0.00923265679971359,0.0314252571810251,NA,NA,NA
"355",1993-10-01,"AMD",-0.0126670172791374,0.0442820562598531,NA,NA,NA
"356",1993-11-01,"AMD",-0.0015859573533296,0.0231536097769734,NA,NA,NA
"357",1993-12-01,"AMD",-0.00291327744094047,0.0191335067647575,NA,NA,NA
"358",1994-01-01,"AMD",0.00713725379550402,0.0233119445835244,NA,NA,NA
"359",1994-02-01,"AMD",0.00275193832825251,0.0229507414404638,NA,NA,NA
"360",1994-03-01,"AMD",0.0180780915920371,0.0630722868411397,NA,NA,NA
"361",1994-04-01,"AMD",-0.00841753859516732,0.0311467054452294,NA,NA,NA
"362",1994-05-01,"AMD",0.00141831028046159,0.0256502629904078,NA,NA,NA
"363",1994-06-01,"AMD",-0.00302022758416264,0.0315188247416658,NA,NA,NA
"364",1994-07-01,"AMD",0.00417467759052157,0.0261215395959389,NA,NA,NA
"365",1994-08-01,"AMD",0.00318135009464133,0.0120829646523669,NA,NA,NA
"366",1994-09-01,"AMD",0.00139931358614914,0.0195078747304942,NA,NA,NA
"367",1994-10-01,"AMD",-0.00484614022938645,0.0362506966538299,NA,NA,NA
"368",1994-11-01,"AMD",-0.00168364627255702,0.0174469614403959,NA,NA,NA
"369",1994-12-01,"AMD",-0.00096645829965021,0.0208190464249929,NA,NA,NA
"370",1995-01-01,"AMD",0.00849743645478162,0.0347849334465801,NA,NA,NA
"371",1995-02-01,"AMD",0.00169753985748891,0.0183595678918136,NA,NA,NA
"372",1995-03-01,"AMD",0.00527374904085277,0.0268810538105533,NA,NA,NA
"373",1995-04-01,"AMD",0.00366490037833176,0.0304118453483601,NA,NA,NA
"374",1995-05-01,"AMD",-0.00380971277951781,0.0169652711476601,NA,NA,NA
"375",1995-06-01,"AMD",0.00494504744883178,0.027328723694531,NA,NA,NA
"376",1995-07-01,"AMD",-0.00539350232846603,0.0202879583516324,NA,NA,NA
"377",1995-08-01,"AMD",0.00161548979905157,0.0175407293496404,NA,NA,NA
"378",1995-09-01,"AMD",-0.00706432851138183,0.0236232123160437,NA,NA,NA
"379",1995-10-01,"AMD",-0.00921225537762891,0.0326262711525281,NA,NA,NA
"380",1995-11-01,"AMD",-0.00609372719571055,0.0285643412861092,NA,NA,NA
"381",1995-12-01,"AMD",-0.0104550175610623,0.0266309109201876,NA,NA,NA
"382",1996-01-01,"AMD",0.00971068864225281,0.0443351705130914,NA,NA,NA
"383",1996-02-01,"AMD",-0.00131347351981833,0.0240663519931855,NA,NA,NA
"384",1996-03-01,"AMD",-0.00389291684724712,0.0238029791481556,NA,NA,NA
"385",1996-04-01,"AMD",0.00115248816409931,0.018264753400596,NA,NA,NA
"386",1996-05-01,"AMD",-0.00104662138526868,0.0216823573995991,NA,NA,NA
"387",1996-06-01,"AMD",-0.013766538324265,0.0282607175438721,NA,NA,NA
"388",1996-07-01,"AMD",-0.0030824544337988,0.0449704541995237,NA,NA,NA
"389",1996-08-01,"AMD",0.000983770828398804,0.0332139387084903,NA,NA,NA
"390",1996-09-01,"AMD",0.00977883585265871,0.031000139241606,NA,NA,NA
"391",1996-10-01,"AMD",0.0088883916078306,0.0331353532655443,NA,NA,NA
"392",1996-11-01,"AMD",0.0160976370703804,0.0404279110638312,NA,NA,NA
"393",1996-12-01,"AMD",0.00352389945332471,0.0376462255581382,NA,NA,NA
"394",1997-01-01,"AMD",0.0149886865330561,0.0407061843621226,NA,NA,NA
"395",1997-02-01,"AMD",0.00177214652610924,0.0320566083555509,NA,NA,NA
"396",1997-03-01,"AMD",0.00822325173738101,0.0481325736223043,NA,NA,NA
"397",1997-04-01,"AMD",0.0019780373398377,0.0438595053082434,NA,NA,NA
"398",1997-05-01,"AMD",-0.00244349769169633,0.0302196370519955,NA,NA,NA
"399",1997-06-01,"AMD",-0.00482599682364354,0.0266172605724814,NA,NA,NA
"400",1997-07-01,"AMD",-0.000573605572671436,0.0284012589282064,NA,NA,NA
"401",1997-08-01,"AMD",0.00396485023263731,0.0388924931184295,NA,NA,NA
"402",1997-09-01,"AMD",-0.00620892827031286,0.0338836845715666,NA,NA,NA
"403",1997-10-01,"AMD",-0.0120679166013674,0.0782876640039671,NA,NA,NA
"404",1997-11-01,"AMD",-0.00164967074208122,0.04904690492709,NA,NA,NA
"405",1997-12-01,"AMD",-0.00886654839653274,0.0306756720192019,NA,NA,NA
"406",1998-01-01,"AMD",0.00797838078084395,0.0574843682504151,NA,NA,NA
"407",1998-02-01,"AMD",0.00895964621208816,0.0456306898495189,NA,NA,NA
"408",1998-03-01,"AMD",0.0109337145495074,0.0506856669212428,NA,NA,NA
"409",1998-04-01,"AMD",-0.00141384272750906,0.0402427157582382,NA,NA,NA
"410",1998-05-01,"AMD",-0.0168034577678679,0.0325950209991827,NA,NA,NA
"411",1998-06-01,"AMD",-0.00584857746800155,0.0269964175717651,NA,NA,NA
"412",1998-07-01,"AMD",0.00168524360782451,0.0495432650846764,NA,NA,NA
"413",1998-08-01,"AMD",-0.0120031903028373,0.0528437667660948,NA,NA,NA
"414",1998-09-01,"AMD",0.0181912989414938,0.0485886315202205,NA,NA,NA
"415",1998-10-01,"AMD",0.0115353218462754,0.0720830269162475,NA,NA,NA
"416",1998-11-01,"AMD",0.0112164661960513,0.0447961286420882,NA,NA,NA
"417",1998-12-01,"AMD",0.00262908388033625,0.0332643249612335,NA,NA,NA
"418",1999-01-01,"AMD",-0.0100539066430721,0.0667286108245465,NA,NA,NA
"419",1999-02-01,"AMD",-0.0113687520068454,0.0583074545478276,NA,NA,NA
"420",1999-03-01,"AMD",-0.00589488790458735,0.0247078496146732,NA,NA,NA
"421",1999-04-01,"AMD",0.00344880676173523,0.0319283308317005,NA,NA,NA
"422",1999-05-01,"AMD",0.00666954981454316,0.0445962874721596,NA,NA,NA
"423",1999-06-01,"AMD",-0.00062147696258509,0.0315354351065307,NA,NA,NA
"424",1999-07-01,"AMD",-0.00152168706360424,0.0253539472691681,NA,NA,NA
"425",1999-08-01,"AMD",0.00861627440957295,0.0378176616546737,NA,NA,NA
"426",1999-09-01,"AMD",-0.00777777178210673,0.0461349941483197,NA,NA,NA
"427",1999-10-01,"AMD",0.0074347721876156,0.0375970358532003,NA,NA,NA
"428",1999-11-01,"AMD",0.0188705108091047,0.0643543882202011,NA,NA,NA
"429",1999-12-01,"AMD",0.00179596484373953,0.0387887420051856,NA,NA,NA
"430",2000-01-01,"AMD",0.012791149073704,0.0626525573891539,NA,NA,NA
"431",2000-02-01,"AMD",0.00542649982198433,0.0406500812184541,NA,NA,NA
"432",2000-03-01,"AMD",0.0194342122968688,0.0629857987508289,NA,NA,NA
"433",2000-04-01,"AMD",0.0226099764058,0.0594030141186326,NA,NA,NA
"434",2000-05-01,"AMD",-0.00182202322085208,0.053994345441958,NA,NA,NA
"435",2000-06-01,"AMD",-0.00169592968550801,0.0416349257129722,NA,NA,NA
"436",2000-07-01,"AMD",-0.00238071126199178,0.0484236540244469,NA,NA,NA
"437",2000-08-01,"AMD",0.00239366479331428,0.0434532145289884,NA,NA,NA
"438",2000-09-01,"AMD",-0.0194532034729746,0.0686209346449135,NA,NA,NA
"439",2000-10-01,"AMD",-0.000629883235061727,0.0669851531000171,NA,NA,NA
"440",2000-11-01,"AMD",-0.017554300840459,0.0468484176493565,NA,NA,NA
"441",2000-12-01,"AMD",-0.00392114753936614,0.0467498562117046,NA,NA,NA
"442",2001-01-01,"AMD",0.0296622706221834,0.0637935419116393,NA,NA,NA
"443",2001-02-01,"AMD",-0.0060898096928933,0.0448535255646307,NA,NA,NA
"444",2001-03-01,"AMD",0.0111889792389138,0.0577377070776076,NA,NA,NA
"445",2001-04-01,"AMD",0.011000201492595,0.0831385318923653,NA,NA,NA
"446",2001-05-01,"AMD",-0.00337334162348158,0.0420516066074941,NA,NA,NA
"447",2001-06-01,"AMD",0.00187179318530211,0.0405787123075779,NA,NA,NA
"448",2001-07-01,"AMD",-0.0186664672454158,0.073609700083834,NA,NA,NA
"449",2001-08-01,"AMD",-0.0121965166232211,0.0376861094478528,NA,NA,NA
"450",2001-09-01,"AMD",-0.0319215719716032,0.0537018773838413,NA,NA,NA
"451",2001-10-01,"AMD",0.00923659932128354,0.0459984208333857,NA,NA,NA
"452",2001-11-01,"AMD",0.0166170083955448,0.0519012837622555,NA,NA,NA
"453",2001-12-01,"AMD",0.00919984906696077,0.0528124144882052,NA,NA,NA
"454",2002-01-01,"AMD",0.0016718353707562,0.0497946337841016,NA,NA,NA
"455",2002-02-01,"AMD",-0.00776509701966514,0.0528319724174697,NA,NA,NA
"456",2002-03-01,"AMD",0.00518717863950975,0.0434768557243414,NA,NA,NA
"457",2002-04-01,"AMD",-0.0115151334978092,0.0417817557165334,NA,NA,NA
"458",2002-05-01,"AMD",0.00150050305519302,0.0326064402629013,NA,NA,NA
"459",2002-06-01,"AMD",-0.00605521687125062,0.0647214589223684,NA,NA,NA
"460",2002-07-01,"AMD",-0.0077741233574559,0.0429312949043454,NA,NA,NA
"461",2002-08-01,"AMD",0.0055573450638443,0.0488975569801377,NA,NA,NA
"462",2002-09-01,"AMD",-0.0242042028549261,0.0390306509111961,NA,NA,NA
"463",2002-10-01,"AMD",0.0131786600454238,0.118417844455497,NA,NA,NA
"464",2002-11-01,"AMD",0.0218304595367127,0.0728080504989559,NA,NA,NA
"465",2002-12-01,"AMD",-0.0146556646293392,0.0456579327799498,NA,NA,NA
"466",2003-01-01,"AMD",-0.00865455620619597,0.0502931819683982,NA,NA,NA
"467",2003-02-01,"AMD",0.00284574295294399,0.0288827141944804,NA,NA,NA
"468",2003-03-01,"AMD",0.00647413379858361,0.0420585391523337,NA,NA,NA
"469",2003-04-01,"AMD",0.00942008763973062,0.0340041271090384,NA,NA,NA
"470",2003-05-01,"AMD",-0.000808758758866914,0.0216994272497094,NA,NA,NA
"471",2003-06-01,"AMD",-0.00551332225900139,0.0333042101522455,NA,NA,NA
"472",2003-07-01,"AMD",0.00612488732260733,0.0205879857015616,NA,NA,NA
"473",2003-08-01,"AMD",0.021593554480316,0.0368612802671166,NA,NA,NA
"474",2003-09-01,"AMD",-0.000111697499100881,0.0368089679844428,NA,NA,NA
"475",2003-10-01,"AMD",0.0139276712105369,0.0210228648251262,NA,NA,NA
"476",2003-11-01,"AMD",0.00933346562075614,0.0321393936067731,NA,NA,NA
"477",2003-12-01,"AMD",-0.00814341070845871,0.0265361284943243,NA,NA,NA
"478",2004-01-01,"AMD",0.000392156781642182,0.0330369918509876,95,NA,NA
"479",2004-02-01,"AMD",0.000863829393928016,0.0279707035583082,91,NA,NA
"480",2004-03-01,"AMD",0.00370287292977837,0.0238354621653824,84,NA,NA
"481",2004-04-01,"AMD",-0.0059833545916563,0.0247568191340315,78,NA,NA
"482",2004-05-01,"AMD",0.00475726509511994,0.0240740698043853,77,NA,NA
"483",2004-06-01,"AMD",0.00150443521507238,0.0305266611506047,83,NA,NA
"484",2004-07-01,"AMD",-0.0109433109452164,0.0319680004809814,88,NA,NA
"485",2004-08-01,"AMD",-0.00364768236116971,0.0278988741063676,99,NA,NA
"486",2004-09-01,"AMD",0.0066423729831314,0.0322997519939552,89,NA,NA
"487",2004-10-01,"AMD",0.0126137678569229,0.023858583399755,88,NA,NA
"488",2004-11-01,"AMD",0.0119250584175892,0.0381411767017966,86,NA,NA
"489",2004-12-01,"AMD",0.0019200846385403,0.0278280382159601,97,NA,NA
"490",2005-01-01,"AMD",-0.014295749388107,0.0619472554284697,88,NA,NA
"491",2005-02-01,"AMD",0.00553874965996581,0.0252260516637386,84,NA,NA
"492",2005-03-01,"AMD",-0.003369065733473,0.0219041493515354,78,NA,NA
"493",2005-04-01,"AMD",-0.00562531437730529,0.0248952048441154,72,NA,NA
"494",2005-05-01,"AMD",0.006804469826443,0.0069795783827385,74,NA,NA
"495",2005-06-01,"AMD",0.00278145501373747,0.0227645257544533,88,NA,NA
"496",2005-07-01,"AMD",0.00750420827879942,0.0173079277174873,92,NA,NA
"497",2005-08-01,"AMD",0.00160496442533977,0.0168396891870412,84,NA,NA
"498",2005-09-01,"AMD",0.00951754254437208,0.0237369144241941,76,NA,NA
"499",2005-10-01,"AMD",-0.00314331414516258,0.0387050772300843,81,NA,NA
"500",2005-11-01,"AMD",0.00589791923591891,0.0188199748391463,89,NA,NA
"501",2005-12-01,"AMD",0.00772102447248983,0.0236128808915091,94,NA,NA
"502",2006-01-01,"AMD",0.0164254372153386,0.0391276457071823,100,NA,NA
"503",2006-02-01,"AMD",-0.00379364395099975,0.0249154420053617,91,NA,NA
"504",2006-03-01,"AMD",-0.00629050844209211,0.0276750760134363,85,NA,NA
"505",2006-04-01,"AMD",-0.000788185695272711,0.032298985626199,76,NA,NA
"506",2006-05-01,"AMD",-0.00152252151647037,0.0351951385851424,77,NA,NA
"507",2006-06-01,"AMD",-0.0102970715495086,0.026228411453003,75,NA,NA
"508",2006-07-01,"AMD",-0.0104600817344746,0.0445994617285147,90,NA,NA
"509",2006-08-01,"AMD",0.0115384985450151,0.0310039918735111,83,NA,NA
"510",2006-09-01,"AMD",0.00015133448451196,0.0302118244826529,72,NA,NA
"511",2006-10-01,"AMD",-0.00628012463177982,0.0391099684398986,72,NA,NA
"512",2006-11-01,"AMD",0.000758031467825735,0.0138034602611704,78,NA,NA
"513",2006-12-01,"AMD",-0.00238797936469149,0.0339613580205229,76,NA,NA
"514",2007-01-01,"AMD",-0.0129241525356306,0.0295886600687155,71,NA,NA
"515",2007-02-01,"AMD",-0.0014135923389675,0.0224793210394609,71,NA,NA
"516",2007-03-01,"AMD",-0.00638337792582479,0.0145695747887736,64,NA,NA
"517",2007-04-01,"AMD",0.00303595345428036,0.0208079630970112,64,NA,NA
"518",2007-05-01,"AMD",0.00165493509177094,0.0204895797649313,60,NA,NA
"519",2007-06-01,"AMD",0.000337549020775262,0.0226858446952042,59,NA,NA
"520",2007-07-01,"AMD",-0.00229990802076204,0.0248417480137067,66,NA,NA
"521",2007-08-01,"AMD",-0.00139690924768086,0.0280124792946656,65,NA,NA
"522",2007-09-01,"AMD",0.000970596998571795,0.0187729320198244,63,NA,NA
"523",2007-10-01,"AMD",-0.000218193088197135,0.0191728110297824,59,NA,NA
"524",2007-11-01,"AMD",-0.0134417699553489,0.0289884866571883,69,NA,NA
"525",2007-12-01,"AMD",-0.0127820186971496,0.025053605336903,65,NA,NA
"526",2008-01-01,"AMD",0.00213343002453111,0.0578515154827893,64,NA,NA
"527",2008-02-01,"AMD",-0.00182121020454746,0.0392695690598383,57,NA,NA
"528",2008-03-01,"AMD",-0.00958067265703732,0.0316130045159257,53,NA,NA
"529",2008-04-01,"AMD",0.000826891914811223,0.0246225050575456,52,NA,NA
"530",2008-05-01,"AMD",0.00727536758668654,0.030012368970342,49,NA,NA
"531",2008-06-01,"AMD",-0.0069720560433243,0.0431170544456681,50,NA,NA
"532",2008-07-01,"AMD",-0.013713242847747,0.044663660621283,53,NA,NA
"533",2008-08-01,"AMD",0.0196149028980691,0.0256285901682744,52,NA,NA
"534",2008-09-01,"AMD",-0.00581255318647378,0.0769712464929232,48,NA,NA
"535",2008-10-01,"AMD",-0.0143728206747843,0.081378278880309,48,NA,NA
"536",2008-11-01,"AMD",-0.0171434552608527,0.0845853307750772,58,NA,NA
"537",2008-12-01,"AMD",-0.00231779316372814,0.0587672262954911,55,NA,NA
"538",2009-01-01,"AMD",0.00344729678869327,0.076249729909928,58,NA,NA
"539",2009-02-01,"AMD",0.000885108932720889,0.0482892615715325,51,NA,NA
"540",2009-03-01,"AMD",0.0175511268864758,0.0681240756402667,51,NA,NA
"541",2009-04-01,"AMD",0.0087972667223778,0.0395156558686868,48,NA,NA
"542",2009-05-01,"AMD",0.0125838574236346,0.0475866818487379,48,NA,NA
"543",2009-06-01,"AMD",-0.00671721971234596,0.03268565148628,48,NA,NA
"544",2009-07-01,"AMD",-0.0016076580669403,0.0433481293694396,52,NA,NA
"545",2009-08-01,"AMD",0.00875801092079934,0.0289410226671677,51,NA,NA
"546",2009-09-01,"AMD",0.0133477579586071,0.0429993540245589,50,NA,NA
"547",2009-10-01,"AMD",-0.00865919610103689,0.0387503429382193,49,NA,NA
"548",2009-11-01,"AMD",0.0226321804617327,0.0558393418430522,60,NA,NA
"549",2009-12-01,"AMD",0.0152141052893333,0.030886157758807,56,NA,NA
"550",2010-01-01,"AMD",-0.0129039124283413,0.0379879374670889,52,NA,NA
"551",2010-02-01,"AMD",0.00349431762941457,0.0291688749366267,51,NA,NA
"552",2010-03-01,"AMD",0.00713628318776863,0.0212520561035408,47,NA,NA
"553",2010-04-01,"AMD",-0.000698678630509257,0.0265045073185369,48,NA,NA
"554",2010-05-01,"AMD",-0.00204705844146009,0.0406535969375596,47,NA,NA
"555",2010-06-01,"AMD",-0.00649666906900704,0.0366100389495225,45,NA,NA
"556",2010-07-01,"AMD",0.00136297178248715,0.023810714957581,47,NA,NA
"557",2010-08-01,"AMD",-0.0126807017319354,0.027570929681189,52,NA,NA
"558",2010-09-01,"AMD",0.0116780791736611,0.0266399132365228,47,NA,NA
"559",2010-10-01,"AMD",0.00171139428307326,0.0219238326109367,46,NA,NA
"560",2010-11-01,"AMD",-0.000102324808277457,0.0201199098842761,56,NA,NA
"561",2010-12-01,"AMD",0.0053532173053638,0.0147453839702595,54,NA,NA
"562",2011-01-01,"AMD",-0.00158628037450987,0.0351103787820884,55,NA,NA
"563",2011-02-01,"AMD",0.00898374726488506,0.0294064007633087,57,NA,NA
"564",2011-03-01,"AMD",-0.00272612219060802,0.0227764761584507,53,NA,NA
"565",2011-04-01,"AMD",0.00299192048189792,0.0185460568623986,50,NA,NA
"566",2011-05-01,"AMD",-0.00217862519251008,0.0120109264225565,52,NA,NA
"567",2011-06-01,"AMD",-0.00960371549275456,0.0200152989598038,54,NA,NA
"568",2011-07-01,"AMD",0.00352846922647561,0.0498642736618772,59,NA,NA
"569",2011-08-01,"AMD",-0.0022041372258697,0.0435073661700236,59,NA,NA
"570",2011-09-01,"AMD",-0.0129220599935567,0.0467861733016531,61,NA,NA
"571",2011-10-01,"AMD",0.00764596666036385,0.0473201040902534,64,NA,NA
"572",2011-11-01,"AMD",-0.000300238680171566,0.0422892686082065,77,NA,NA
"573",2011-12-01,"AMD",-0.00202077206371975,0.0315242508537015,66,NA,NA
"574",2012-01-01,"AMD",0.0110757428031726,0.018251438259274,60,NA,NA
"575",2012-02-01,"AMD",0.00478375875799668,0.0214828705134611,58,NA,NA
"576",2012-03-01,"AMD",0.00427253007059685,0.025152411436428,57,NA,NA
"577",2012-04-01,"AMD",-0.00405567985029264,0.0219154011430194,54,NA,NA
"578",2012-05-01,"AMD",-0.0083274606495213,0.0259197030181348,61,NA,NA
"579",2012-06-01,"AMD",-0.00222503767044412,0.0352291195006313,58,NA,NA
"580",2012-07-01,"AMD",-0.0154883956524019,0.0392616524978896,58,NA,NA
"581",2012-08-01,"AMD",-0.00348653576431222,0.0258778337052147,59,NA,NA
"582",2012-09-01,"AMD",-0.0043604627806159,0.0415267508288609,56,NA,NA
"583",2012-10-01,"AMD",-0.0220355170430318,0.0511861313291119,57,NA,NA
"584",2012-11-01,"AMD",0.00404392144349788,0.0377215239359997,65,NA,NA
"585",2012-12-01,"AMD",0.00499253968295677,0.03671438240286,62,NA,NA
"586",2013-01-01,"AMD",0.00460970921442314,0.0408392923750595,60,NA,NA
"587",2013-02-01,"AMD",-0.00194905274877601,0.0261472002282347,62,NA,NA
"588",2013-03-01,"AMD",0.00140541015320064,0.0212274321633597,61,NA,NA
"589",2013-04-01,"AMD",0.0052698914056871,0.0386736300022007,57,NA,NA
"590",2013-05-01,"AMD",0.0172268762751595,0.0504615580643262,61,NA,NA
"591",2013-06-01,"AMD",0.00121315033905147,0.0216105290814408,63,NA,NA
"592",2013-07-01,"AMD",-0.00253895717801781,0.046524371601697,63,NA,NA
"593",2013-08-01,"AMD",-0.00626727412126217,0.019270180387501,62,NA,NA
"594",2013-09-01,"AMD",0.00789699682217071,0.0219334118646572,61,NA,NA
"595",2013-10-01,"AMD",-0.00498705158677779,0.0377313406310779,67,NA,NA
"596",2013-11-01,"AMD",0.00442793978581385,0.0158399105520627,74,NA,NA
"597",2013-12-01,"AMD",0.0029995263998195,0.0127645195977949,74,NA,NA
"598",2014-01-01,"AMD",-0.00507466062007887,0.0363778011472629,71,NA,NA
"599",2014-02-01,"AMD",0.00426583527251424,0.0164695515954312,67,NA,NA
"600",2014-03-01,"AMD",0.00392482238484916,0.0213507897865488,61,NA,NA
"601",2014-04-01,"AMD",0.0015602986632906,0.036581053685554,61,NA,NA
"602",2014-05-01,"AMD",-0.000951821613985515,0.0150257997852285,60,NA,NA
"603",2014-06-01,"AMD",0.00244009193368642,0.0217604705278043,62,NA,NA
"604",2014-07-01,"AMD",-0.00227375527950784,0.0408921876292985,64,NA,NA
"605",2014-08-01,"AMD",0.00312272036649059,0.0104952891015801,62,NA,NA
"606",2014-09-01,"AMD",-0.00945339880956991,0.0130387453842333,57,NA,NA
"607",2014-10-01,"AMD",-0.00797906221656657,0.0333989752710405,59,NA,NA
"608",2014-11-01,"AMD",-5.90300647932e-05,0.0165723115039069,66,NA,NA
"609",2014-12-01,"AMD",-0.00180579220219767,0.0198897292902807,67,NA,NA
"610",2015-01-01,"AMD",-0.00129785364201539,0.0361111877750862,61,NA,NA
"611",2015-02-01,"AMD",0.0109840713813569,0.0446161589992768,59,NA,NA
"612",2015-03-01,"AMD",-0.00653114794356355,0.0208667158922507,57,NA,NA
"613",2015-04-01,"AMD",-0.00754846543627592,0.0330500138514529,57,NA,NA
"614",2015-05-01,"AMD",0.000554548591657225,0.015465140272159,58,NA,NA
"615",2015-06-01,"AMD",0.00258401415347478,0.0228177232126382,66,NA,NA
"616",2015-07-01,"AMD",-0.00849704060729797,0.0528824572119916,66,NA,NA
"617",2015-08-01,"AMD",-0.00201480049193405,0.0473267131404534,67,NA,NA
"618",2015-09-01,"AMD",-0.00185965851695606,0.0383341960341857,58,NA,NA
"619",2015-10-01,"AMD",0.00996418675382193,0.0242892517895051,57,NA,NA
"620",2015-11-01,"AMD",0.00582457130092496,0.0308881164373901,70,NA,NA
"621",2015-12-01,"AMD",0.00951337814981221,0.0352580224372011,68,NA,NA
"622",2016-01-01,"AMD",-0.0118357376013717,0.0668085059740537,60,NA,NA
"623",2016-02-01,"AMD",-0.000897389636493005,0.0317918620587088,59,NA,NA
"624",2016-03-01,"AMD",0.0143256972077279,0.0507145553633267,58,NA,NA
"625",2016-04-01,"AMD",0.0162179130049467,0.123148934975813,58,NA,NA
"626",2016-05-01,"AMD",0.0124045484014069,0.0254850366870529,62,NA,NA
"627",2016-06-01,"AMD",0.00654470053133947,0.0503097665650731,72,NA,NA
"628",2016-07-01,"AMD",0.0155335769073068,0.0472421595492863,67,NA,NA
"629",2016-08-01,"AMD",0.00373768296574313,0.0304451093594961,63,NA,NA
"630",2016-09-01,"AMD",-0.00262506088622219,0.0359872167237939,61,NA,NA
"631",2016-10-01,"AMD",0.00273390783327755,0.0349013217702608,60,NA,NA
"632",2016-11-01,"AMD",0.0109667083967813,0.0453765351121825,67,NA,NA
"633",2016-12-01,"AMD",0.0121497912377158,0.0358015363046974,75,NA,NA
"634",2017-01-01,"AMD",-0.00415447355857512,0.0252340383858526,72,NA,NA
"635",2017-02-01,"AMD",0.0188551515645886,0.0519899814725775,87,NA,NA
"636",2017-03-01,"AMD",0.000770777790520688,0.0322491319119629,88,NA,NA
"637",2017-04-01,"AMD",-0.00439620537615297,0.025843376127388,75,NA,NA
"638",2017-05-01,"AMD",-0.0054397510538409,0.0673384457473037,85,NA,NA
"639",2017-06-01,"AMD",0.00577193400986379,0.040369574389771,89,NA,NA
"640",2017-07-01,"AMD",0.00484301074736452,0.0326346558946626,88,NA,NA
"641",2017-08-01,"AMD",-0.00169766534969293,0.0247768976359319,81,NA,NA
"642",2017-09-01,"AMD",-0.000674811161481555,0.0249737172046032,74,NA,NA
"643",2017-10-01,"AMD",-0.00602191207518635,0.0379073803239612,75,21220,7598825
"644",2017-11-01,"AMD",0.0213787504641001,0.038305891011941,78,63114,25864524
"645",1980-03-01,"INTC",-0.000896782545844381,0.0262690798690218,NA,NA,NA
"646",1980-04-01,"INTC",-0.000148578051014133,0.0225336515615987,NA,NA,NA
"647",1980-05-01,"INTC",0.00508180412014693,0.0138700468365257,NA,NA,NA
"648",1980-06-01,"INTC",-0.00155148163664256,0.0101715460541163,NA,NA,NA
"649",1980-07-01,"INTC",0.0117234779765053,0.015851239541152,NA,NA,NA
"650",1980-08-01,"INTC",0.001687561661179,0.0188411270966925,NA,NA,NA
"651",1980-09-01,"INTC",0.000990579546720948,0.0195312962485503,NA,NA,NA
"652",1980-10-01,"INTC",-0.00199582490313526,0.0323428310667063,NA,NA,NA
"653",1980-11-01,"INTC",0.00605916731849233,0.0287703478029706,NA,NA,NA
"654",1980-12-01,"INTC",-0.00607175160870455,0.0309882990304183,NA,NA,NA
"655",1981-01-01,"INTC",-0.00349045151781695,0.0201065305858976,NA,NA,NA
"656",1981-02-01,"INTC",-0.00266281849628577,0.0354828316688075,NA,NA,NA
"657",1981-03-01,"INTC",0.0018802957059972,0.0244175810316819,NA,NA,NA
"658",1981-04-01,"INTC",0.00209927883588827,0.0188863931049788,NA,NA,NA
"659",1981-05-01,"INTC",0.00432204332826793,0.0198388798604659,NA,NA,NA
